fighter,fighter_id,event_date,weight_class,win_rate,total_fights,current_streak,sig_str_per_min,td_att_per_min,td_success_per_min,ctrl_sec_per_min,kd_per_min,distance_str_per_min,clinch_str_per_min,ground_str_per_min,sub_att_per_min,distance_strike_ratio,clinch_strike_ratio,ground_strike_ratio,head_target_ratio,body_target_ratio,leg_target_ratio
Hyun Gyu Lim,203c957eac95dd87,2026-02-07,Welterweight,0.42857142857142855,7,-3,7.444854881266492,0.028571428571428574,0.028571428571428574,2.11541650961176,0.1142857142857143,6.491292875989446,0.4226159065209197,0.5309460987561251,0.022615906520919715,0.7123916450198841,0.13670209571848915,0.1509062592616268,0.8204452527291435,0.09798306629440644,0.0815716809764502
Sammy Morgan,2067a177a2842fbf,2026-02-07,Welterweight,0.0,2,-2,0.6357142857142857,0.46875,0.0,0.0,0.0,0.46875,0.16696428571428573,0.0,0.06696428571428571,0.4375,0.5625,0.0,0.1875,0.75,0.0625
Devonte Smith,207773daeb4afa7b,2026-02-07,Lightweight,0.5,6,-2,4.994987468671679,0.10852130325814535,0.03333333333333333,6.78421052631579,0.06666666666666667,3.6436090225563906,0.8180451127819549,0.5333333333333333,0.03333333333333333,0.763480969976173,0.11093357316902037,0.1255854568548067,0.5917534480253661,0.17125558668419902,0.23699096529043492
Ryan Benoit,20999e27ddd94bda,2026-02-07,Flyweight,0.3333333333333333,9,-3,6.800000000000001,0.2,0.044444444444444446,8.155555555555557,0.1111111111111111,5.533333333333334,0.7777777777777777,0.48888888888888893,0.06666666666666668,0.8326076226675737,0.0854444807281482,0.08194789660427809,0.8053015878800331,0.12633622554146162,0.06836218657850537
Jake O'Brien,20bcc9966affb19c,2026-02-07,Light Heavyweight,0.5714285714285714,7,-1,2.2181212034653086,1.1937114395597468,0.6119939937389747,42.0,0.027210884353741496,0.8628251300520208,0.16462585034013605,1.190670223073152,0.014405762304921969,0.44054945054945055,0.0642857142857143,0.49516483516483517,0.9423076923076924,0.057692307692307696,0.0
Melquizael Costa,20bccc9bb4ceb23e,2026-02-07,Featherweight,0.75,8,5,8.001881806445791,0.625624809509296,0.23224245656811948,20.678755958733383,0.025,6.580535936100095,0.8049674796111641,0.6163783907345322,0.13224245656811948,0.7377794627698719,0.18176380646089724,0.08045673076923077,0.3451996305768684,0.3287695937256359,0.3260307756974956
Townsend Saunders,20bd6c3e03c46ee6,2026-02-07,Lightweight,0.0,2,-2,4.7,0.8999999999999999,0.2,0.0,0.0,2.0,2.0,0.7,0.0,0.29411764705882354,0.43665158371040724,0.2692307692307692,0.3721719457013575,0.3981900452488688,0.22963800904977374
Roberto Traven,20ec0061400178ca,2026-02-07,Heavyweight,0.0,1,-1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Rich Attonito,210935fd21670f6d,2026-02-07,Welterweight,0.6,5,-1,5.03975453944677,0.3097674418604651,0.11488372093023255,34.734668470906634,0.07488372093023257,2.244104226327218,0.3542549642823426,2.441395348837209,0.0,0.41360427807486627,0.16784848484848486,0.41854723707664887,0.6358199643493762,0.23841532976827096,0.12576470588235295
Derrick Noble,21321cdfba797c52,2026-02-07,Welterweight,0.0,1,-1,3.6,0.0,0.0,8.0,0.0,1.4,2.2,0.0,0.0,0.3888888888888889,0.6111111111111112,0.0,0.5555555555555556,0.2222222222222222,0.2222222222222222
Luiz Dutra,2153a7f8396a46cc,2026-02-07,Welterweight,0.0,2,-2,3.1,0.2,0.0,4.5,0.0,1.9,1.2000000000000002,0.0,0.0,0.6880952380952381,0.3119047619047619,0.0,0.41666666666666663,0.41428571428571426,0.16904761904761906
Jordan Espinosa,215a70f073a7b726,2026-02-07,Flyweight,0.3333333333333333,6,-2,7.829370045890697,0.26666666666666666,0.10000000000000002,6.166666666666667,0.0,5.708427200667501,1.483395911556112,0.6375469336670839,0.0,0.8213134855688047,0.116415452160133,0.06227106227106227,0.4834686826176187,0.15457373202054053,0.36195758536184064
Tim Hague,219a254e15d60135,2026-02-07,Heavyweight,0.2,5,-4,3.8800000000000003,0.48,0.16,19.6,0.0,2.04,0.96,0.8800000000000001,0.08,0.3854901960784314,0.11568627450980391,0.09882352941176471,0.3311764705882353,0.0503921568627451,0.21843137254901962
Steve Berger,21b1132949f2a9b0,2026-02-07,Welterweight,0.0,3,-3,0.800447427293065,0.19999999999999998,0.06666666666666667,3.9816554809843403,0.0,0.06711409395973154,0.7333333333333334,0.0,0.10067114093959732,0.3333333333333333,0.3333333333333333,0.0,0.393939393939394,0.24242424242424243,0.030303030303030304
Yusaku Kinoshita,21b5c82c1b89dab1,2026-02-07,Welterweight,0.0,2,-2,2.7,0.1,0.0,0.1,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.0,0.7411764705882353,0.10882352941176471,0.15
Erik Silva,21b813b919776d90,2026-02-07,Featherweight,0.0,2,-2,1.0806174957118353,0.2058319039451115,0.15437392795883362,9.27598627787307,0.0,0.6689536878216124,0.3602058319039451,0.051457975986277875,0.0,0.30952380952380953,0.16666666666666666,0.023809523809523808,0.2857142857142857,0.14285714285714285,0.07142857142857142
Mark Coleman,21b8a0f5c231096f,2026-02-07,Light Heavyweight,0.6363636363636364,11,-1,3.6591662301884296,0.6520303414431614,0.3488798352878822,10.909090909090908,0.0,0.6680155542954659,0.539279588336192,2.4518710875567717,0.14545454545454548,0.2395133331784776,0.0926555532903644,0.667831113531158,0.9219147835087115,0.058789028808004136,0.01929618768328446
Saeed Hosseini,21f2974fd08085e3,2026-02-07,Lightweight,0.0,1,-1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0
Konstantin Erokhin,22061ff217907c78,2026-02-07,Heavyweight,0.0,2,-2,2.4323583180987205,0.0,0.0,1.0,0.0,1.9581352833638026,0.4742230347349177,0.0,0.0,0.7862745098039217,0.21372549019607845,0.0,0.723529411764706,0.21764705882352942,0.058823529411764705
Hannah Cifers,2244d9a2b64b8c3b,2026-02-07,Women's Strawweight,0.2857142857142857,7,-4,8.314285714285715,0.028571428571428574,0.028571428571428574,13.057142857142859,0.05714285714285715,6.142857142857143,1.8571428571428574,0.31428571428571433,0.028571428571428574,0.671999348373381,0.3015962305831483,0.02640442104347069,0.4241139607768816,0.32339709598689226,0.2524889432362261
Carlos Huachin,225def29ecfe0fc1,2026-02-07,Bantamweight,0.0,2,-2,5.2,0.0,0.0,0.0,0.0,4.9,0.1,0.2,0.0,0.94375,0.025,0.03125,0.76875,0.14375,0.0875
Luke Zachrich,2284092f8b63273b,2026-02-07,Middleweight,0.3333333333333333,3,-1,6.133333333333333,0.20000000000000004,0.06666666666666667,0.06666666666666667,0.0,5.933333333333333,0.19999999999999998,0.0,0.0,0.9565217391304347,0.043478260869565216,0.0,0.6484409310496266,0.04040404040404041,0.31115502854633287
Wulijiburen,2296125b6c362355,2026-02-07,Bantamweight,0.0,3,-3,3.962331838565022,1.2690582959641257,0.5345291479820629,36.49446935724962,0.0,2.7381165919282506,0.6,0.6242152466367713,0.04484304932735426,0.7141049968374448,0.12333965844402277,0.16255534471853259,0.5445920303605313,0.25363693864642634,0.20177103099304236
Emmanuel Yarborough,2299605af59fd309,2026-02-07,Open Weight,0.0,1,-1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Tony Ferguson,22a92d7f62195791,2026-02-07,Welterweight,0.625,24,-8,10.619169197579295,0.16666666666666666,0.05833333333333334,3.9239785373859752,0.025000000000000005,9.709929047875377,0.24864456512218625,0.6605955845817323,0.12446170032160493,0.8631345837875456,0.027085108657484352,0.10978030755497004,0.6148291160766807,0.1863045722815537,0.19886631164176558
Ramsey Nijem,22aa91e402d0fe1f,2026-02-07,Lightweight,0.5,10,-2,3.8426884711247715,0.6667186099286058,0.4160495682945394,32.18,0.052684989429175474,2.224117319328157,0.5001534212883548,1.11841773050826,0.07149606299212599,0.5423133416708741,0.09462455731663742,0.26306210101248845,0.6962787917155698,0.13092206160537043,0.07279914667905973
Mike Whitehead,22d1e00e1aabb7c9,2026-02-07,Light Heavyweight,0.0,1,-1,4.2631578947368425,1.8947368421052633,0.7894736842105263,60.0,0.0,3.473684210526316,0.4736842105263158,0.31578947368421056,0.0,0.8148148148148148,0.1111111111111111,0.07407407407407407,0.5555555555555556,0.2962962962962963,0.14814814814814814
Andrey Pulyaev,22e07d3da1aa3475,2026-02-07,Middleweight,0.5,2,1,3.907142857142857,0.35714285714285715,0.0,9.932142857142857,0.1,2.45,1.2571428571428571,0.2,0.0,0.6497584541062802,0.3067632850241546,0.043478260869565216,0.5483091787439613,0.3683574879227053,0.08333333333333333
David Loiseau,22e47b53e4ceb27c,2026-02-07,Middleweight,0.4444444444444444,9,-4,3.2835881327152894,0.14030215538025156,0.05728965960179834,18.170202878543073,0.07951188182402055,0.9051111095853204,1.1525510972040431,1.2259259259259256,0.022222222222222223,0.35687022672316787,0.27330476350084193,0.36982500977599014,0.7351968565203859,0.20168585952899679,0.06311728395061728
Daniel Roberts,22edaf53ad59a967,2026-02-07,Welterweight,0.42857142857142855,7,-3,1.218902379270548,0.5919989662312906,0.25797534009038386,22.51744396316077,0.0,0.8349313205210374,0.17295159322658113,0.2110194655229297,0.23991470922535624,0.7369713102632358,0.08343685300207039,0.17959183673469387,0.6225672877846791,0.21594202898550724,0.16149068322981366
Richard Crunkilton,22ee260735da0d58,2026-02-07,Lightweight,0.0,1,-1,3.9366515837104075,0.9502262443438915,0.5429864253393666,60.0,0.0,2.1719457013574663,0.13574660633484165,1.6289592760180995,0.0,0.5517241379310345,0.034482758620689655,0.41379310344827586,0.7586206896551724,0.06896551724137931,0.1724137931034483
Gilbert Burns,23024fdfc966410a,2026-02-07,Welterweight,0.625,24,-4,6.935930946431402,0.8178817544794272,0.3121765772793789,29.609411146161932,0.031613756613756615,5.280361820186343,0.6945747784290929,0.960994347815966,0.07123217051278759,0.7256862716273075,0.1037465075503718,0.17056722082232076,0.5945224883858069,0.2073279854446938,0.19814952616949924
Justin Buchholz,231926533134ec1f,2026-02-07,Lightweight,0.2,5,-3,3.56,0.04,0.0,10.84,0.04,2.2399999999999998,0.9199999999999999,0.4,0.08,0.7365942028985507,0.182536231884058,0.0808695652173913,0.7359661835748792,0.12830917874396133,0.13572463768115942
Khalid Murtazaliev,231cae8b77fbbcc1,2026-02-07,Middleweight,1.0,1,1,8.044692737430168,0.8379888268156425,0.8379888268156425,60.0,0.0,1.3407821229050279,0.5027932960893855,6.201117318435754,0.0,0.16666666666666666,0.0625,0.7708333333333334,0.6875,0.22916666666666666,0.08333333333333333
Gegard Mousasi,232c582f29f8f65e,2026-02-07,Middleweight,0.75,12,5,7.013050889446955,0.24729453802960696,0.11396120469627362,22.00819165378671,0.03333333333333333,4.681951489301942,0.8207624935600206,1.5103369065849923,0.05000000000000001,0.5752533707665103,0.10578166264256489,0.3189649665909249,0.7263174274308114,0.08904978689381486,0.18463278567537378
Jared Hamman,23459ee7e373b98f,2026-02-07,Middleweight,0.2857142857142857,7,-3,7.492957746478874,0.2402414486921529,0.04024144869215292,15.571428571428571,0.02012072434607646,5.186317907444669,0.5070422535211269,1.7995975855130786,0.0,0.7548084240397881,0.057392425425212314,0.18779915053499957,0.49269047016495204,0.14270552281687449,0.36460400701817347
Kendall Grove,234f3767ff0e5701,2026-02-07,Middleweight,0.5384615384615384,13,-2,2.8691019969348273,0.09597299846883874,0.06522936606131283,13.45544245090889,0.03076923076923077,0.9173833628084646,1.3543671757776257,0.5973514583487364,0.188907590003432,0.27722013312085503,0.4153679313058586,0.23048885865020946,0.5455493540636797,0.2864468542202507,0.0910807147929926
Mike Pierce,236a37d96d476164,2026-02-07,Welterweight,0.6428571428571429,14,-2,5.147427426001372,0.6840354996585462,0.2445439353497258,40.27142857142858,0.042857142857142864,2.787023829577353,1.5512526678524476,0.8091509285715717,0.02619047619047619,0.46712054307682316,0.2671823608573101,0.26569709606586667,0.6689854524791663,0.16703397374614884,0.16398057377468486
Paul Daley,23725c826c481e7f,2026-02-07,Welterweight,0.6666666666666666,3,-1,2.6384650947757744,0.0,0.0,0.2554785020804438,0.06666666666666667,1.7941747572815532,0.5610725843735552,0.2832177531206657,0.0,0.6550224466891134,0.12906846240179573,0.2159090909090909,0.7783389450056117,0.05499438832772166,0.16666666666666666
Kevin Vallejos,239d8e5359022f3b,2026-02-07,Featherweight,1.0,3,3,8.266666666666667,0.39999999999999997,0.13333333333333333,11.133333333333335,0.13333333333333333,7.266666666666667,0.6666666666666666,0.3333333333333333,0.0,0.8595238095238096,0.05000000000000001,0.09047619047619049,0.5507936507936507,0.20476190476190473,0.24444444444444446
Rory Markham,23a16ebe733e3041,2026-02-07,Welterweight,0.3333333333333333,3,-2,0.7333333333333334,0.0,0.0,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.20000000000000004,0.0,0.0,0.7222222222222223,0.27777777777777773,0.0,0.7222222222222223,0.16666666666666666,0.1111111111111111
Enrique Marin,23a6e307077c6ccc,2026-02-07,Lightweight,0.0,2,-2,3.7714285714285714,0.969642857142857,0.3678571428571429,50.7,0.0,3.2035714285714283,0.43392857142857144,0.13392857142857142,0.13392857142857142,0.8194444444444444,0.11805555555555555,0.0625,0.6712962962962963,0.11805555555555555,0.21064814814814814
Ron van Clief,23ab42947c1990e3,2026-02-07,Open Weight,0.0,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Reese,23dec7c47cb418f8,2026-02-07,Catch Weight,0.7142857142857143,7,3,4.727993015387973,0.37972279821019317,0.2577103568700207,14.823376623376623,0.028571428571428574,3.085430535850704,0.7441231037869693,0.8984393757503001,0.08115246098439376,0.5355723443223444,0.14194139194139194,0.3224862637362637,0.6027976190476191,0.21279761904761907,0.1844047619047619
Chan-Mi Jeon,24174a3f44ce8e03,2026-02-07,Women's Strawweight,0.0,2,-2,18.7,0.0,0.0,0.2,0.0,18.0,0.5,0.2,0.0,0.9624713958810069,0.02665903890160183,0.010869565217391304,0.6396453089244851,0.1446796338672769,0.21567505720823799
Kron Gracie,242d36d241b43c12,2026-02-07,Featherweight,0.25,4,-3,5.751909184726522,0.2,0.05,5.53936188510492,0.0,5.122669418644651,0.5792397660818713,0.05,0.07923976608187135,0.9234496124031008,0.07364341085271317,0.0029069767441860465,0.6445009689922481,0.06110707364341085,0.2943919573643411
Aiemann Zahabi,24656ef4d605c96f,2026-02-07,Bantamweight,0.8,10,7,11.0,0.13999999999999999,0.02,6.659999999999999,0.06000000000000001,9.940000000000001,0.42000000000000004,0.64,0.0,0.862072010651721,0.04363506005534991,0.09429292929292929,0.7391982095474982,0.1543879697053477,0.10641382074715407
Luiz Cane,24b033b3daf1c9df,2026-02-07,Middleweight,0.4444444444444444,9,-2,5.733333333333333,0.15555555555555556,0.044444444444444446,6.4222222222222225,0.13333333333333336,4.511111111111111,0.3333333333333333,0.8888888888888888,0.022222222222222223,0.7771482227187302,0.06988655832221854,0.15296521895905132,0.7228589511600446,0.08402311121683143,0.19311793762312404
Sirwan Kakai,2525a853486ee670,2026-02-07,Bantamweight,0.5,2,-1,10.390282131661444,1.8404388714733542,0.7702194357366772,41.4,0.09404388714733543,7.709404388714734,2.3987460815047026,0.2821316614420063,0.0,0.734965034965035,0.2361888111888112,0.028846153846153848,0.7251748251748251,0.15664335664335666,0.11818181818181818
Denys Bondar,2526be54e6a0e62a,2026-02-07,Flyweight,0.0,3,-3,8.066666666666666,0.7999999999999999,0.46666666666666673,15.866666666666665,0.0,6.933333333333334,0.6666666666666666,0.4666666666666666,0.0,0.8917415489944375,0.055091998288403936,0.05316645271715875,0.5078091570389388,0.19223363286264442,0.29995721009841675
Allan Nascimento,253076a23d03dcd0,2026-02-07,Catch Weight,0.8,5,4,3.4769065749152737,0.4714434362488906,0.15069683665428346,30.825193370165742,0.0,2.9790035594714093,0.10610740112562142,0.3917956143182427,0.14151796559695934,0.763417004048583,0.0390391363022942,0.1975438596491228,0.3674278002699055,0.2604669365721997,0.3721052631578948
Tony Fryklund,253de74457bd6374,2026-02-07,Middleweight,0.5,4,-1,2.6134615384615385,0.1,0.05,15.1,0.036057692307692304,0.26634615384615384,0.33028846153846153,2.016826923076923,0.08605769230769231,0.0875,0.20833333333333334,0.45416666666666666,0.4791666666666667,0.1375,0.13333333333333333
Alberto Crane,25433871e4eee0f4,2026-02-07,Lightweight,0.0,2,-2,0.709278350515464,0.9412371134020618,0.0,21.81958762886598,0.1,0.709278350515464,0.0,0.0,0.43195876288659796,1.0,0.0,0.0,0.375,0.375,0.25
Rick Davis,2549d63da9c456cb,2026-02-07,Lightweight,0.0,1,-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.2
Khaos Williams,2558ae2e5671e318,2026-02-07,Welterweight,0.6,10,-2,9.347665505226482,0.04,0.0,12.392055749128918,0.1,8.35177700348432,0.6358885017421603,0.36000000000000004,0.0,0.8222695875553019,0.10294809951952807,0.07478231292517007,0.4801086056800343,0.1843374720517578,0.335553922268208
Impa Kasanganay,257b0c8d6f199895,2026-02-07,Welterweight,0.5,4,-1,6.6000000000000005,0.35,0.1,9.45,0.0,6.3,0.3,0.0,0.05,0.9334841628959276,0.0665158371040724,0.0,0.7716575091575092,0.12160364145658262,0.1067388493859082
Jesus Pinedo,25af5e832f17b474,2026-02-07,Lightweight,0.5,2,-1,9.7,0.5,0.5,26.8,0.0,7.5,0.7,1.5,0.0,0.8166666666666667,0.058333333333333334,0.125,0.5349099099099099,0.2684684684684685,0.1966216216216216
Jhonata Diniz,25f9a5f3e8a52618,2026-02-07,Heavyweight,0.6,5,-1,8.081532258064517,0.0,0.0,2.5164631336405527,0.04,7.647983870967741,0.26764976958525344,0.16589861751152074,0.0,0.8614911218724778,0.0585088781275222,0.08,0.5996650524616627,0.06885996771589993,0.33147497982243745
Ihor Potieria,260bd4cef10b033f,2026-02-07,Middleweight,0.25,8,-3,6.4,0.37500000000000006,0.075,12.7,0.07500000000000001,4.949999999999999,0.75,0.7,0.0,0.8525472817095991,0.08408163101430273,0.06337108727609808,0.4969327133515653,0.1613663961743544,0.3417008904740802
Rodolfo Vieira,260e9e0d4954aea6,2026-02-07,Middleweight,0.6,10,-1,7.046283987915407,1.6668882175226585,0.354380664652568,33.940000000000005,0.0,6.270634441087614,0.31812688821752266,0.4575226586102719,0.11812688821752267,0.6970326361294572,0.06630069720387607,0.23666666666666664,0.7356067592362565,0.0966778611044657,0.16771537965927774
Scott Adams,2620f3eb21c79614,2026-02-07,Heavyweight,1.0,1,1,0.0,0.2,0.2,15.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Hernandez,262a7d06203657e6,2026-02-07,Lightweight,0.5882352941176471,17,4,8.304751757014118,0.37317594518574315,0.1269616651154295,13.98468720821662,0.06816059757236227,7.056600192077482,0.6510200709909071,0.5971314939457282,0.011764705882352941,0.8116400591946494,0.09014151752718,0.0982184232781705,0.5692218436157481,0.29808600769682136,0.13269214868743046
Natalia Silva,262d32ebda89efc4,2026-02-07,Women's Flyweight,1.0,7,7,12.702255639097745,0.22374356944994062,0.05714285714285715,8.0,0.05714285714285715,11.930827067669172,0.3428571428571429,0.42857142857142855,0.0,0.9553037240537241,0.0178495115995116,0.026846764346764345,0.6123987280472243,0.19424098249286217,0.19336028945991351
Fabiano Iha,263ebd4a669e1e98,2026-02-07,Lightweight,0.42857142857142855,7,-2,1.0716562716562716,0.45227205227205225,0.1466983466983467,13.543649143649143,0.0,0.3505395505395505,0.39988119988119986,0.32123552123552124,0.21776061776061775,0.42293233082706766,0.26127819548872183,0.17293233082706766,0.3997493734335839,0.13847117794486216,0.318922305764411
Amir Sadollah,2650e2f846a30f64,2026-02-07,Welterweight,0.5454545454545454,11,-2,10.13006597645776,0.2939512153854358,0.0835929011227816,18.303854939897228,0.0,6.8586685154414315,2.364346156577394,0.9070513044389341,0.04722926475914524,0.7415960930115539,0.18713893659511802,0.07126497039332795,0.45519711950112,0.28787420781575507,0.25692867268312497
Lodune Sincaid,265589bdd93e7ce5,2026-02-07,Middleweight,0.0,1,-1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.7
Benson Henderson,2676b28836a5a836,2026-02-07,Welterweight,0.7857142857142857,14,2,9.235948721104572,0.6505341614542756,0.27896024574141914,35.124567788899,0.028083377441903836,6.566872544331992,1.5408459205864191,1.12823025618616,0.1228574933873929,0.6435757081184618,0.20517753766543945,0.15124675421609873,0.41510683242108476,0.32178907453172967,0.2631040930471854
Landon Quinones,267f4a6568abe245,2026-02-07,Lightweight,0.0,2,-2,20.3,0.3,0.1,16.5,0.0,19.1,1.2000000000000002,0.0,0.0,0.9537469287469287,0.04625307125307125,0.0,0.6396191646191647,0.225,0.1353808353808354
Alex Chambers,26b63bc5c0c1f65d,2026-02-07,Women's Strawweight,0.2,5,-3,4.402164502164502,0.5329292929292929,0.2238961038961039,18.045555555555556,0.0,2.9176911976911972,1.080836940836941,0.4036363636363636,0.10777777777777779,0.6401010101010101,0.28101010101010104,0.07888888888888888,0.6429292929292929,0.1614141414141414,0.19565656565656567
Hannah Goldy,26e3f3928b1891d9,2026-02-07,Women's Strawweight,0.2,5,-2,8.300815047021944,0.9857053291536051,0.11523510971786835,26.24,0.0,5.301818181818182,2.3971159874608152,0.6018808777429467,0.04,0.6808903091974322,0.2843270821069156,0.034782608695652174,0.36813070576252815,0.3443800633532363,0.2874892308842355
Paul Rodriguez,26eddcda9d6b2ffe,2026-02-07,Welterweight,0.0,1,-1,0.4,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Gabriel Gonzaga,270b89c00ef0c55c,2026-02-07,Heavyweight,0.5454545454545454,22,-1,2.5771136389049842,0.5532412348916877,0.21377410468319563,19.387822878228782,0.06363636363636364,1.3931302288229495,0.35588423652831574,0.828099173553719,0.0937371026602828,0.4691413352612623,0.1851815902703174,0.34567707446842044,0.6033916636970346,0.22511494742073007,0.1714933888822353
Don Frye,271fe91f4ba9d2c5,2026-02-07,Open Weight,0.9,10,5,2.54,0.12000000000000002,0.08,0.0,0.02,0.27999999999999997,0.74,1.52,0.06000000000000001,0.290431488801054,0.21520092226613965,0.3943675889328063,0.662188918167179,0.21281108183282096,0.025
Curt Warburton,2721bb808bb2523c,2026-02-07,Lightweight,0.3333333333333333,3,-1,3.0070538763716876,0.4107129660622764,0.20370458922182763,40.0,0.0,1.9356703283646108,0.7776072752881033,0.2937762727189737,0.08676789587852494,0.7703703703703703,0.14444444444444446,0.08518518518518518,0.5666666666666668,0.22592592592592595,0.2074074074074074
David Teymur,2747c60e42d9d75f,2026-02-07,Lightweight,0.8333333333333334,6,-1,9.966666666666667,0.39999999999999997,0.13333333333333333,5.666666666666667,0.10000000000000002,9.0,0.7000000000000001,0.26666666666666666,0.0,0.9157182486129857,0.0443019943019943,0.039979757085020245,0.4460378046788102,0.1972821452790031,0.3566800500421867
Kevin Ferguson,27541033b97c076d,2026-02-07,Heavyweight,0.5,2,-1,3.2,0.9,0.6000000000000001,41.3,0.0,1.6,0.4,1.2000000000000002,0.1,0.6222222222222222,0.07407407407407407,0.3037037037037037,0.825925925925926,0.17407407407407408,0.0
Islam Makhachev,275aca31f61ba28c,2026-02-07,Welterweight,0.9444444444444444,18,16,3.7068323864689674,0.5344100436767669,0.2898205415044654,39.788888888888884,0.04426229508196722,2.0928886946300245,0.7160171479194262,0.8979265439195169,0.10821391534618148,0.5657110518131823,0.139451060523444,0.29483788766337377,0.6994007196565662,0.2484570154753076,0.05214226486812617
Dave Menne,275cafc9de131c83,2026-02-07,Welterweight,0.3333333333333333,6,-4,2.5931870992464283,0.09569919658407777,0.029032529917411093,17.217301533794032,0.0,1.1609838351621597,0.9831428155716039,0.44906044851266497,0.2145966857832693,0.6380506880506881,0.25697950697950694,0.10496980496980497,0.3362563112563112,0.18814226314226312,0.4756014256014256
Takenori Sato,276c60b14b571dd4,2026-02-07,Welterweight,0.0,2,-2,0.1,0.4,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
Alexander Volkov,279566840aa55bf2,2026-02-07,Heavyweight,0.7222222222222222,18,1,12.377003309025653,0.14448173005219986,0.09724086502609992,13.487758650894913,0.041666666666666664,10.402952132656083,1.1114674566374723,0.8625837197320968,0.022222222222222223,0.7919040561397632,0.10111213131312993,0.10698381254710679,0.6286909679729535,0.23233362608293462,0.1389754059441118
Kalindra Faria,27b164b0d1833df0,2026-02-07,Women's Flyweight,0.0,3,-3,2.845833333333333,0.1708333333333333,0.11875000000000001,22.133333333333336,0.0,1.0708333333333333,0.43124999999999997,1.34375,0.052083333333333336,0.20917678812415655,0.08704453441295545,0.3704453441295547,0.5020242914979757,0.12955465587044535,0.03508771929824561
Dione Barbosa,27b388f0aab49780,2026-02-07,Women's Flyweight,0.5,4,-1,5.409081399403355,0.8502808879934913,0.32231025531750024,30.959240246406573,0.0,4.711630700089109,0.45028088799349114,0.24716981132075472,0.17797063267599084,0.878887838565258,0.08740661966468417,0.0337055417700579,0.6624785011881786,0.24113461210235404,0.09638688670946735
Roger Hollett,27d65e9d0fba61ea,2026-02-07,Light Heavyweight,0.0,2,-2,5.066666666666666,0.7,0.2,26.8,0.0,3.283333333333333,1.6,0.18333333333333335,0.0,0.6876657824933687,0.27586206896551724,0.03647214854111406,0.41445623342175064,0.4416445623342175,0.14389920424403185
Justin Eilers,27fc9218a3653e3c,2026-02-07,Heavyweight,0.25,4,-3,1.0,0.1,0.0,5.75,0.05,0.35,0.6000000000000001,0.05,0.0,0.3482142857142857,0.5892857142857143,0.0625,0.5571428571428572,0.0,0.44285714285714284
Marcelo Rojo,2804ce8dadab5770,2026-02-07,Featherweight,0.0,3,-3,10.666666666666666,0.13333333333333333,0.06666666666666667,3.8666666666666667,0.0,9.333333333333334,1.0,0.3333333333333333,0.0,0.8630604211249372,0.08317613801484769,0.053763440860215055,0.5216057699928668,0.17241288209030145,0.3059813479168318
Nick Hein,2816ced060a21be3,2026-02-07,Lightweight,0.5,8,-3,6.9,0.45,0.15000000000000002,10.25,0.05,6.625,0.22500000000000003,0.05,0.0,0.9569597858728294,0.03304021412717065,0.01,0.6959128845731475,0.16738831602077306,0.13669879940607949
Cole Miller,282fa667ff9c51ed,2026-02-07,Featherweight,0.55,20,-2,5.519794006529111,0.20343579997838385,0.07443131462333825,13.34903106115576,0.04,4.464883810108146,0.584268399595159,0.47064179682580587,0.1807786634747619,0.69114745677718,0.15842649832028274,0.1504260449025372,0.6457093109294416,0.20278696721658904,0.15150372185396926
Luis Pena,2844b047183a1adb,2026-02-07,Lightweight,0.625,8,1,8.150645877444816,0.5553816238741869,0.18887089998350165,39.04101941747573,0.025,5.836089402419349,0.7544465986782123,1.5601098763472563,0.1755108751696779,0.6953350887666431,0.0842916337205957,0.22037327751276117,0.8157903189490434,0.13304800483711998,0.05116167621383667
JunYong Park,285ae0b4a68221f4,2026-02-07,Middleweight,0.6923076923076923,13,-1,10.373296559070571,0.5557529435764847,0.22386828687979798,32.208656831305866,0.015384615384615385,8.759922656295437,0.7682817622851632,0.8450921404899687,0.1346443030653557,0.7593787161970622,0.05045680601115776,0.1901644777917801,0.8223720352250509,0.07826652327916321,0.09936144149578603
