fight_id,muay_thai_A,muay_thai_B,boxing_A,boxing_B,wrestling_A,wrestling_B,grappling_A,grappling_B,pace_A,pace_B,td_success_A,td_success_B,ctrl_share_A,ctrl_share_B,n_fights_norm_A,n_fights_norm_B,muay_thai_diff,muay_thai_inter,boxing_diff,boxing_inter,wrestling_diff,wrestling_inter,grappling_diff,grappling_inter,pace_diff,pace_inter,td_success_diff,td_success_inter,ctrl_share_diff,ctrl_share_inter,n_fights_norm_diff,n_fights_norm_inter,y
0005e00b07cee542,0.3521961271762848,0.1808868646621704,0.2930644750595093,0.5315638184547424,0.2077360898256302,0.1088903844356536,0.1470033675432205,0.178658902645111,8.042612164782348,16.775000000000002,0.0702428006775832,0.05,24.181818181818183,2.7,1.0,0.8,0.17130926251411438,0.06370765319107718,-0.23849934339523315,0.15578247141606738,0.09884570538997658,0.02262046268227234,-0.03165553510189051,0.0262634603304077,-8.732387835217654,134.9148190642239,0.020242800677583203,0.0035121400338791603,21.481818181818184,65.2909090909091,0.19999999999999996,0.8,1
00414fc5519233b4,0.0853427052497863,0.2180669903755188,0.2581039071083069,0.1618247181177139,0.1675473600625991,0.2906811535358429,0.4890061020851135,0.3294271528720855,6.050000000000001,3.8,0.1333333333333333,0.2,17.933333333333334,19.68,1.0,0.5,-0.1327242851257325,0.018610426884325886,0.09627918899059298,0.041767592012882375,-0.1231337934732438,0.048702859894881524,0.159578949213028,0.16109188794697535,2.250000000000001,22.990000000000002,-0.06666666666666671,0.02666666666666666,-1.7466666666666661,352.928,0.5,0.5,0
00494c77d2a88f8c,0.2339681982994079,0.2246217876672744,0.2114022672176361,0.5129671692848206,0.2256755977869033,0.1089001521468162,0.3289538919925689,0.1535109430551529,6.090493138055657,14.2,0.1497681888457406,0.15,22.48888888888889,14.9,0.9,0.4,0.009346410632133512,0.05255435495930435,-0.30156490206718445,0.10844242259502401,0.1167754456400871,0.024576106934817467,0.17544294893741602,0.05049802218144216,-8.109506861944343,86.48500256039033,-0.00023181115425938148,0.02246522832686109,7.58888888888889,335.0844444444445,0.5,0.36000000000000004,1
00742aea8da72a35,0.275899738073349,0.1995885223150253,0.4047946035861969,0.1570130884647369,0.1801456809043884,0.1661575436592102,0.1391600221395492,0.4772408306598663,10.78526315789474,2.9,0.1052631578947368,0.0,13.04,2.7,0.5,0.2,0.0763112157583237,0.05506642102916225,0.24778151512146,0.06355805090292764,0.013988137245178195,0.029932563839889067,-0.3380808085203171,0.06641284456052385,7.885263157894739,31.277263157894744,0.1052631578947368,0.0,10.34,35.208,0.3,0.1,1
007e8e0d4a39d82c,0.1972115337848663,0.1668716818094253,0.5236015319824219,0.4942764639854431,0.095836341381073,0.1525754481554031,0.1833505779504776,0.1862763911485672,14.985714285714286,11.565255797271458,0.0428571428571428,0.0894647282651198,1.7285714285714284,16.040000000000003,1.0,1.0,0.030339851975441007,0.03290902031489694,0.02932506799697876,0.2588039137656324,-0.05673910677433011,0.014622272735791416,-0.0029258131980895996,0.034153883975619026,3.4204584884428275,173.31361901911086,-0.04660758540797699,0.0038342026399337007,-14.311428571428575,27.726285714285716,0.0,1.0,1
0096879f5708526b,0.3813724815845489,0.2768195867538452,0.3097431361675262,0.3336286842823028,0.1794166266918182,0.2625260949134826,0.1294678002595901,0.127025619149208,10.467204301075268,11.514285714285712,0.0666666666666666,0.0857142857142857,17.466666666666665,27.000000000000004,0.6,0.7,0.10455289483070368,0.10557137275152327,-0.02388554811477661,0.10333919498504592,-0.0831094682216644,0.04710154636795315,0.00244218111038208,0.016445727487860426,-1.047081413210444,120.52238095238093,-0.019047619047619105,0.005714285714285707,-9.533333333333339,471.6,-0.09999999999999998,0.42,1
009feda296ae589c,0.0890786275267601,0.1688339412212371,0.3561877906322479,0.1423830091953277,0.4195263981819153,0.3605446815490722,0.1352071017026901,0.328238308429718,15.440625,9.441698841698845,0.38515625,0.305019305019305,28.25,37.08571428571428,0.8,0.7,-0.079755313694477,0.015039495763921489,0.21380478143692022,0.050715089468854814,0.05898171663284307,0.1512580116339279,-0.19303120672702792,0.044380150350575846,5.998926158301156,145.78573117760624,0.08013694498069496,0.11748009169884169,-8.835714285714282,1047.6714285714284,0.10000000000000009,0.5599999999999999,0
00b1e95f6aea7027,0.2384299337863922,0.2050907611846923,0.4659470021724701,0.3260530829429626,0.1427396535873413,0.1685210764408111,0.1528833955526352,0.3003350794315338,12.6,9.526469638242892,0.0,0.0936854005167958,1.36,19.73333333333333,0.5,0.9,0.03333917260169991,0.04889977660946696,0.1398939192295075,0.15192345654636516,-0.025781422853469793,0.024054640073327242,-0.14745168387889862,0.045916246747063294,3.0735303617571077,120.03351744186044,-0.0936854005167958,0.0,-18.37333333333333,26.837333333333333,-0.4,0.45,0
00b7497b02b3b2bb,0.071082979440689,0.175006553530693,0.1717466413974762,0.3460239768028259,0.1774267554283142,0.3433820903301239,0.5797435641288757,0.1355873048305511,4.033889816360602,9.025,0.1667779632721202,0.275,27.933333333333334,19.700000000000003,0.6,0.8,-0.103923574090004,0.01243998724660809,-0.17427733540534973,0.059428455858883567,-0.1659553349018097,0.06092517015946619,0.44415625929832464,0.07860586735309202,-4.991110183639399,36.40585559265443,-0.10822203672787983,0.045863939899833055,8.23333333333333,550.2866666666667,-0.20000000000000007,0.48,1
00b801e7e1679f2f,0.2663655579090118,0.1885372251272201,0.2767620086669922,0.2463171184062957,0.1534910202026367,0.1959815621376037,0.303381472826004,0.3691640496253967,4.591176470588235,2.098230088495576,0.1150735294117647,0.1561946902654867,12.7375,19.0,1.0,0.4,0.07782833278179169,0.050219823157628934,0.030444890260696494,0.06817122045919174,-0.04249054193496701,0.030081409913407228,-0.0657825767993927,0.11199753308976486,2.492946382092659,9.633344612181158,-0.041121160853722014,0.017973874284226962,-6.262499999999999,242.01250000000002,0.6,0.4,0
00bbcd4a6d647fdf,0.1870180517435073,0.079066127538681,0.40402951836586,0.2540755271911621,0.1413147896528244,0.2043004333972931,0.2676376700401306,0.4625579118728637,7.08,3.0260355029585804,0.08,0.3436686390532544,8.88,22.28,1.0,0.5,0.1079519242048263,0.014786793131187791,0.14995399117469788,0.10265401287959719,-0.06298564374446869,0.028870672771519335,-0.1949202418327331,0.12379792179228132,4.05396449704142,21.42433136094675,-0.2636686390532544,0.027493491124260354,-13.4,197.84640000000002,0.5,0.5,1
00be3852000f8fe9,0.5669282674789429,0.0801883339881897,0.1442476511001587,0.1281864792108535,0.1622273027896881,0.5831380486488342,0.1265967637300491,0.2084871232509613,6.324531445231153,10.65084564819394,0.0857142857142857,0.4897272861028369,19.142857142857142,42.075,0.7,0.8,0.4867399334907532,0.045461033259947214,0.016061171889305198,0.018490598528964942,-0.4209107458591461,0.0946009127863423,-0.0818903595209122,0.026393795082959574,-4.326314202962787,67.36160822030595,-0.4040130003885512,0.041976624523100296,-22.93214285714286,805.4357142857143,-0.10000000000000009,0.5599999999999999,1
00c6a2ef07ca51da,0.0699122846126556,0.1844404190778732,0.1252536922693252,0.3666366934776306,0.6917452812194824,0.2434365004301071,0.113088734447956,0.2054863423109054,9.992744530774242,9.025974025974026,0.4589103156872159,0.2662337662337662,47.675,17.214285714285715,1.0,1.0,-0.1145281344652176,0.012894651072649744,-0.24138300120830541,0.045922599579490055,0.4483087807893753,0.16839605044911107,-0.0923976078629494,0.023238190398279766,0.9667705048002162,90.19425258296232,0.1926765494534497,0.1221774217089341,30.460714285714282,820.6910714285714,0.0,1.0,0
00ee51bba08b7a08,0.047497671097517,0.1309555768966674,0.1609617173671722,0.2702592313289642,0.5197277069091797,0.4271881878376007,0.2718128561973572,0.1715970486402511,8.720737543057052,10.729106628242077,0.3860240035164112,0.3546829971181556,49.65714285714286,32.675,0.7,0.8,-0.0834579057991504,0.006220084919823504,-0.10929751396179196,0.04350139000904195,0.09253951907157898,0.22202153728352414,0.10021580755710607,0.04664228390594348,-2.0083690851850253,93.56572297637294,0.0313410063982556,0.13691615052675016,16.98214285714286,1622.5471428571427,-0.10000000000000009,0.5599999999999999,0
00f4b6184f6315d0,0.2133933156728744,0.1042238995432853,0.2874189913272857,0.3540977537631988,0.1931299269199371,0.1819395720958709,0.3060577511787414,0.3597387671470642,8.459999999999999,8.072370766488413,0.08,0.1868092691622103,9.06,31.33333333333333,1.0,0.3,0.1091694161295891,0.02224068349589823,-0.06667876243591309,0.10177441921787618,0.011190354824066218,0.03513797626272017,-0.05368101596832281,0.11010083808484337,0.3876292335115856,68.29225668449197,-0.1068092691622103,0.014944741532976825,-22.273333333333326,283.88,0.7,0.3,0
00fbeda449926c13,0.1515099257230758,0.0612171776592731,0.430613249540329,0.1593060791492462,0.2682288587093353,0.5440393090248108,0.1496479511260986,0.2354374229907989,2.4117117117117117,6.617705570291777,0.1801801801801802,0.3093501326259947,30.1,60.0,0.2,0.2,0.09029274806380272,0.009275010040132804,0.27130717039108276,0.06859930841398575,-0.27581045031547546,0.1459270429527404,-0.08578947186470029,0.03523272796898168,-4.205993858580065,15.959998028532512,-0.1291699524458145,0.05573876263531437,-29.9,1806.0,0.0,0.04000000000000001,1
01100a90b584215d,0.0906692892313003,0.2041931599378585,0.5889277458190918,0.4334352016448974,0.1292745023965835,0.1635796129703521,0.1911284625530243,0.1987919509410858,11.55,5.75,0.1,0.15,15.95,6.5,0.4,0.4,-0.1135238707065582,0.018514048677458855,0.1554925441741944,0.2552620162633729,-0.03430511057376859,0.021146673068967982,-0.007663488388061496,0.037994799951285955,5.800000000000001,66.41250000000001,-0.04999999999999999,0.015,9.45,103.675,0.0,0.16000000000000003,1
0111e6a64b5184c6,0.0161049347370862,0.1624038368463516,0.0442482009530067,0.2438672631978988,0.0570589713752269,0.1700811386108398,0.8825879096984863,0.4236477613449096,8.885423728813558,8.48,0.2277966101694915,0.1333333333333333,32.2,20.90666666666667,0.5,1.0,-0.14629890210926538,0.0026155031934628876,-0.19961906224489212,0.010790687667840403,-0.1130221672356129,0.009704654819461906,0.4589401483535767,0.37390639213384697,0.4054237288135578,75.34839322033898,0.09446327683615818,0.03037288135593219,11.293333333333333,673.1946666666669,-0.5,0.5,1
