fight_id,muay_thai_A,muay_thai_B,boxing_A,boxing_B,wrestling_A,wrestling_B,grappling_A,grappling_B,pace_A,pace_B,td_success_A,td_success_B,ctrl_share_A,ctrl_share_B,n_fights_norm_A,n_fights_norm_B,muay_thai_diff,muay_thai_inter,boxing_diff,boxing_inter,wrestling_diff,wrestling_inter,grappling_diff,grappling_inter,pace_diff,pace_inter,td_success_diff,td_success_inter,ctrl_share_diff,ctrl_share_inter,n_fights_norm_diff,n_fights_norm_inter,y
0197a61472fc351d,0.0832449868321418,0.0584587082266807,0.2736764252185821,0.084594503045082,0.1554737389087677,0.1329919099807739,0.4876048862934112,0.7239549160003662,2.893845396356475,11.924935732647814,0.1035286394222878,0.2,25.65356967011325,42.93333333333334,0.3,0.3,0.024786278605461107,0.004866394396554055,0.18908192217350012,0.023151521186520498,0.022481828927993802,0.02067674948932918,-0.236350029706955,0.3530039544979146,-9.031090336291339,34.508920371769705,-0.09647136057771222,0.02070572788445756,-17.279763663220088,1101.3932578368622,0.0,0.09,1
01983cba42704c49,0.2240698039531707,0.0830229520797729,0.4131302535533905,0.1792022585868835,0.0987221375107765,0.2646369636058807,0.2640778422355652,0.4731378257274627,2.5626016260162605,8.353848466970462,0.0,0.3031020683433553,3.6592264104459225,32.31428571428572,0.9,1.0,0.1410468518733978,0.018602936596128196,0.233927994966507,0.07403387452733942,-0.16591482609510416,0.02612552671153411,-0.20905998349189753,0.12494521609813523,-5.7912468409542015,21.40758566495195,-0.3031020683433553,0.0,-28.655059303839796,118.24528772040968,-0.09999999999999998,0.9,1
019b4d006800504b,0.0927692949771881,0.1955047845840454,0.1809790879487991,0.4175113439559936,0.2515853941440582,0.1153797283768653,0.4746662080287933,0.2716041207313537,3.8862101344942417,13.725427937756129,0.2296136542815832,0.025,34.91829268292683,12.133610870817051,1.0,1.0,-0.10273548960685731,0.018136841030528924,-0.2365322560071945,0.07556082223743307,0.13620566576719292,0.029027854439928037,0.20306208729743958,0.12892129807254624,-9.839217803261887,53.33989715197826,0.2046136542815832,0.0057403413570395806,22.78468181210978,423.68497568793254,0.0,1.0,1
01a4827b3596d111,0.0310948155820369,0.1329300105571746,0.0688725635409355,0.3596395850181579,0.507716178894043,0.2559387683868408,0.3923163712024688,0.2514915764331817,8.606656637456952,11.30290939721371,0.5163963288965999,0.1921189992677336,54.14545454545455,26.24057796508128,1.0,1.0,-0.1018351949751377,0.004133434163593562,-0.2907670214772224,0.024769300170998754,0.25177741050720215,0.1299442535162143,0.1408247947692871,0.09866426265425417,-2.6962527597567583,97.28026018610394,0.32427732962886635,0.0992095459331462,27.90487658037327,1420.8080214547647,0.0,1.0,1
01aa5949ac6851f3,0.181936115026474,0.2626093626022339,0.2313831150531768,0.2841995656490326,0.3401067554950714,0.3013387322425842,0.2465739995241165,0.1518523544073104,15.886265693006486,9.543814812895638,0.1838970475155449,0.2053325388593413,39.65007974481659,28.339943861837742,0.6,0.6,-0.08067324757575989,0.047778127201429044,-0.052816450595855796,0.06575898079663298,0.03876802325248724,0.10248733852802337,0.09472164511680609,0.03744284236336412,6.342450880110848,151.6155778425111,-0.02143549134379641,0.037760047655103754,11.310135882978845,1123.6810340854918,0.0,0.36,0
01c9acf719298187,0.2409966140985489,0.3348879814147949,0.2077745199203491,0.23573037981987,0.2841444611549377,0.2900870442390442,0.267084389925003,0.1392945051193237,7.116960244795297,8.259416661769604,0.1906971816062725,0.1649150849150849,28.81526125649837,23.51151515151515,0.9,1.0,-0.09389136731624603,0.08070686962326334,-0.027955859899520902,0.048978766497715036,-0.005942583084106501,0.08242662687333178,0.1277898848056793,0.03720338791969978,-1.1424564169743077,58.78194002701416,0.02578209669118761,0.031448841897665794,5.303746104983219,677.490451627029,-0.09999999999999998,0.9,0
01e8868086004dd8,0.1051560938358306,0.2762644588947296,0.626689612865448,0.2087696939706802,0.090604081749916,0.2782414257526397,0.177550196647644,0.236724391579628,6.666666666666667,6.712605042016806,0.0333333333333333,0.08,5.133333333333333,21.37210084033613,0.6,0.5,-0.171108365058899,0.029050891363039153,0.41791991889476776,0.13083379869252362,-0.18763734400272372,0.02520980888510535,-0.059174194931984,0.04203046227625683,-0.045938375350139005,44.75070028011204,-0.046666666666666703,0.002666666666666664,-16.238767507002798,109.7101176470588,0.09999999999999998,0.3,1
01f7c28804746979,0.1905066221952438,0.1021284461021423,0.1367483735084533,0.1587135344743728,0.1716095060110092,0.5270510315895081,0.501135528087616,0.2121070176362991,4.886775575087583,8.632002807280294,0.191360545835601,0.352181370785721,18.54492689307903,37.75297002724796,1.0,1.0,0.0883781760931015,0.019456145296968146,-0.021965160965919495,0.021703817693148313,-0.35544152557849884,0.09044696717366828,0.28902851045131683,0.10629436229425603,-3.745227232192711,42.18266048270479,-0.16082082495011998,0.06739361934668575,-19.208043134168932,700.1260691519172,0.0,1.0,0
0221982930283140,0.1718475073575973,0.2646607756614685,0.2699550688266754,0.1677121222019195,0.3431251347064972,0.3134231567382812,0.215072363615036,0.2542038857936859,10.740693118162092,11.061859561237664,0.2001423360915206,0.2941351051842681,29.97728478418134,25.77431582600206,1.0,1.0,-0.09281326830387121,0.04548129459275162,0.10224294662475591,0.04527473749208698,0.029701977968215998,0.10754336287595832,-0.0391315221786499,0.054672230557774704,-0.3211664430755725,118.81203886346093,-0.09399276909274751,0.05886888707810455,4.20296895817928,772.6440056334958,0.0,1.0,0
022bdd58cc6e571d,0.2032140791416168,0.1576110124588012,0.4245386123657226,0.1265597939491272,0.1525547504425048,0.1417558789253235,0.2196925729513168,0.574073314666748,13.830919453524434,5.07734256800754,0.1212737127371273,0.1297334611370882,12.319512195121952,19.829855233202967,1.0,0.8,0.04560306668281561,0.032028776759393175,0.2979788184165954,0.053729519304454236,0.010798871517181313,0.02162553273321065,-0.3543807417154312,0.12611964356182878,8.753576885516893,70.22431609606319,-0.0084597483999609,0.0157332584983325,-7.5103430380810146,244.2941433729468,0.19999999999999996,0.8,1
0230a9dd2739add4,0.1550828516483307,0.0749340578913688,0.6100121736526489,0.2804602086544037,0.0761510133743286,0.3156339526176452,0.1587539762258529,0.3289717435836792,4.75,10.777133328140122,0.0,0.2425239774531145,1.7000000000000002,34.63385598141696,0.4,1.0,0.08014879375696189,0.011620987383374571,0.32955196499824524,0.17108414150434825,-0.2394829392433166,0.0240358453471785,-0.1702177673578263,0.052225572359860785,-6.027133328140122,51.19138330866558,-0.2425239774531145,0.0,-32.933855981416954,58.87755516840883,-0.6,0.4,1
